,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CO,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_,STATE_POST,GIS_ACRES,STATENAME,Count_,ID,comm_avg,res_avg
532,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
533,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
534,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
535,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
536,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
537,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
538,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
539,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
540,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
541,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
542,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
543,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
544,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
545,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
546,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
547,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
548,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
549,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
550,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
551,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
552,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
553,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
554,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
555,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
556,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
557,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
558,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
559,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
560,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
561,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
562,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
563,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
564,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
565,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
566,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
567,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
568,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
569,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
570,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
571,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
572,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
573,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
574,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
575,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
576,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
577,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
578,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
579,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
580,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
581,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
582,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
583,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
584,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
585,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
586,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
587,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
588,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
589,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
590,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
591,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
592,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
593,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
594,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
595,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
596,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
597,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
598,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
599,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
600,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
601,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
602,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
603,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
604,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
605,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
606,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
607,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
608,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
609,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
610,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
611,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
612,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
613,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
614,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
615,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
616,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
617,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
618,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
619,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
620,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
621,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
622,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
623,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
624,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
625,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
626,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
627,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
628,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
629,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
630,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
631,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
632,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
633,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
634,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
635,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
636,42,48,409,01383990,48409,San Patricio,San Patricio County,H1,County,An active county or equivalent feature,TX,450950.208,Texas,16,107,1.45798,1.45798
637,42,48,409,01383990,48409,San Patricio,San Patricio County,H1,County,An active county or equivalent feature,TX,450950.208,Texas,16,107,1.45798,1.45798
638,42,48,409,01383990,48409,San Patricio,San Patricio County,H1,County,An active county or equivalent feature,TX,450950.208,Texas,16,107,1.45798,1.45798
639,42,48,409,01383990,48409,San Patricio,San Patricio County,H1,County,An active county or equivalent feature,TX,450950.208,Texas,16,107,1.45798,1.45798
640,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
641,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
642,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
643,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
644,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
645,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
646,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
647,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
648,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
649,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
650,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
651,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
652,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
653,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
654,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
655,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
656,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
657,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
658,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
659,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
660,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
661,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
662,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
663,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.891,Texas,26,109,1.16751,1.16751
