,Country,Region,Subregion,Location,State_Regi,Location_t,Project_na,Capacity__,Size,Capacity_1,Capacity_2,Technology,Thermal_de,Thermal_eq,Feedwater,Customer_t,Industry,Customer,Plant_stat,Plant_type,Plant_supp,Plant_su_1,Procuremen,Concession,Dev_consor,EPC_price,Water_pric,Last_updat,Latitude,Longitude,name
493,U.S.A.,Americas,North America,Tustin,California,Land based,Tustin,7570.0,M,2.0,1.67,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Municipality,Online,Stand-alone,EMCO Group,100.0,EPC,0.0,,"6,210,000 USD",0.0,2012-06-27 03:32:04 UTC,33.7458511,-117.826166,Tustin
494,U.S.A.,Americas,North America,Tustin,California,Land based,Tustin 2,7570.0,M,2.0,1.67,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Orange County Water District,Presumed Online,Stand-alone,EMCO Group,100.0,EPC,0.0,,"4,200,000 USD",0.0,2012-06-27 03:32:04 UTC,33.7458511,-117.826166,Tustin 2
495,U.S.A.,Americas,North America,Cape Coral,Florida,Land based,Cape Coral,7568.0,M,2.0,1.66,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Cape Coral,Offline (Decommissioned),Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"900,000 USD",0.0,2016-01-27 09:27:36 UTC,26.5628537,-81.9495331,Cape Coral
496,U.S.A.,Americas,North America,Battle Creek,Michigan,Land based,Battle Creek,7560.0,M,2.0,1.66,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-08-19 10:36:21 UTC,42.3211522,-85.1797142,Battle Cre
497,U.S.A.,Americas,North America,Paulding,Ohio,Land based,Paulding,7560.0,M,2.0,1.66,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2016-02-22 10:49:37 UTC,41.1381051,-84.5805082,Paulding
498,U.S.A.,Americas,North America,Trenton,Ohio,Land based,Trenton,7419.0,M,1.96,1.63,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"6,110,000 USD",0.0,2012-06-27 03:32:23 UTC,39.4808905,-84.4577222,Trenton
499,U.S.A.,Americas,North America,San Diego,California,Land based,San Diego,7348.0,M,1.94,1.62,ED (Electrodialysis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2017-12-22 09:30:50 UTC,32.715738,-117.1610838,San Diego
500,U.S.A.,Americas,North America,Nacogdoches,Texas,Land based,Nacogdoches Power Biomass Generating Facility,7248.0,M,1.91,1.59,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Power stations (TDS <10ppm),Power,,Online,,Aquatech International Corporation,100.0,EPC,0.0,,,0.0,2014-08-12 14:59:05 UTC,31.6035129,-94.6554874,Nacogdoche
501,U.S.A.,Americas,North America,Pismo Beach,California,Land based,"Pismo Beach Recycled Water Project, CA",7191.0,M,1.9,1.58,RO (Reverse Osmosis),,,Wastewater,Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Pismo Beach,Planned,,,0.0,,0.0,,,0.0,2017-02-17 16:26:38 UTC,35.1427533,-120.6412827,Pismo Beac
502,U.S.A.,Americas,North America,Dallas,Texas,Land based,Dallas,7100.0,M,1.88,1.56,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,TEXAS INSTRUMENTS,Presumed Online,Stand-alone,Baker Hughes,100.0,EPC,0.0,,"5,900,000 USD",0.0,2014-04-03 15:30:02 UTC,32.7830556,-96.8066667,Dallas
503,U.S.A.,Americas,North America,Memphis,Tennessee,Land based,"Memphis, TN",7086.0,M,1.87,1.56,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Refining/Chemicals,Valero Refining Co.,Online,,Veolia,100.0,EPC,0.0,,,0.0,2014-04-03 15:30:24 UTC,35.1495343,-90.0489801,"Memphis, T"
504,U.S.A.,Americas,North America,Wilmington,Delaware,Land based,Wilmington,7068.0,M,1.87,1.55,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,Veolia,50.0,EPC,0.0,,"5,580,000 USD",0.0,2012-06-27 03:32:04 UTC,39.7459467,-75.5465889,Wilmington
505,U.S.A.,Americas,North America,Sanibel Island,Florida,Land based,Sanibel Island,6870.0,M,1.82,1.51,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,"Waterworks Bureau, City of Yokohama / Water Association",Presumed Offline,Stand-alone,Nitto Denko Corporation,100.0,EPC,0.0,,"6,660,000 USD",0.0,2012-06-27 03:32:11 UTC,26.423889,-82.113611,Sanibel Is
506,U.S.A.,Americas,North America,Belvidere,New Jersey,Land based,Belvidere,6815.0,M,1.8,1.5,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Refining/Chemicals,,Presumed Offline,Stand-alone,Veolia,50.0,EPC,0.0,,"6,820,000 USD",0.0,2014-04-03 15:29:59 UTC,40.82982,-75.0776747,Belvidere
507,U.S.A.,Americas,North America,,Washington,Land based,Washington,6814.0,M,1.8,1.5,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),Food & Beverage,,Online,,GENERAL ELECTRIC GROUP (GE),0.0,,0.0,,,0.0,2015-09-11 10:22:16 UTC,47.7510741,-120.7401386,Washington
508,U.S.A.,Americas,North America,Palm Beach,Florida,Land based,Palm Beach,6813.0,M,1.8,1.5,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,ACME Improvement,Presumed Online,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"1,300,000 USD",0.0,2012-06-27 03:32:10 UTC,26.7056206,-80.0364297,Palm Beach
509,U.S.A.,Americas,North America,Wellington,Florida,Land based,Wellington RO Plant 1,6813.0,M,1.8,1.5,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,ACME District / Village of Wellington Utilities,Online,Stand-alone,"Hydropro, Inc.",100.0,EPC,0.0,,"5,710,000 USD",0.0,2018-03-27 08:21:30 UTC,26.6586779,-80.2414357,Wellington
510,U.S.A.,Americas,North America,Wellington,Florida,Land based,Wellington RO Plant 2,6813.0,M,1.8,1.5,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,ACME / Village of Wellington Utilities,Online,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"1,300,000 USD",0.0,2018-03-27 08:21:49 UTC,26.6586779,-80.2414357,Wellington
511,U.S.A.,Americas,North America,Martin County,Florida,Land based,Martin County,6813.0,M,1.8,1.5,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,County,Online,Stand-alone,"Hydropro, Inc.",100.0,EPC,0.0,,"3,600,000 USD",0.0,2014-08-11 08:25:25 UTC,27.0836627,-80.4164402,Martin Cou
512,U.S.A.,Americas,North America,Palm Coast,Florida,Land based,Palm Coast WTP No.2  Concentrate Zero Liquid,6800.0,M,1.8,1.5,Other / Unknown,,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Palm Coast,Online,,Doosan,100.0,EPC,0.0,,,0.0,2014-08-07 10:33:38 UTC,29.5849736,-81.2078411,Palm Coast
513,U.S.A.,Americas,North America,Chino Basin,California,Land based,"Chino I Desalter expansion, CA",6726.0,M,1.78,1.48,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Construction,Stand-alone,Biwater Plc,0.0,DB,0.0,,,0.0,2016-07-22 14:54:12 UTC,34.0122346,-117.688944,Chino I De
514,U.S.A.,Americas,North America,Palo Pinto County,Texas,Land based,Possum Kingdom Lake,6541.0,M,1.73,1.44,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,,0.0,EPC,0.0,,,0.0,2014-08-12 15:17:05 UTC,32.7679859,-98.2987543,Possum Kin
515,U.S.A.,Americas,North America,Dania,Florida,Land based,Dania,6540.0,M,1.73,1.44,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Power stations (TDS <10ppm),Power,Florida Power & Light Company,Presumed Online,Stand-alone,Graver Water Systems,100.0,EPC,0.0,,"4,420,000 USD",0.0,2014-04-03 15:29:57 UTC,26.052222,-80.143889,Dania
516,U.S.A.,Americas,North America,Bayou Casotte,Mississippi,Land based,Bajou Casott,6540.0,M,1.73,1.44,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Bayou Casotte,Online,Stand-alone,,0.0,EPC,0.0,,"4,910,000 USD",0.0,2016-01-27 09:28:46 UTC,30.335,-88.512778,Bajou Caso
517,U.S.A.,Americas,North America,,Alabama,Land based,Alabama,6540.0,M,1.73,1.44,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),Power,,Online,,GdF Suez,0.0,,0.0,,,0.0,2016-09-13 14:15:42 UTC,32.3182314,-86.902298,Alabama
518,U.S.A.,Americas,North America,San Juan,Puerto Rico,Land based,San Juan,6540.0,M,1.73,1.44,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),HTE (Horizontal Tube Evaporator),Wastewater,Power stations (TDS <10ppm),Power,PSCNM,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"11,100,000 USD",0.0,2014-04-03 15:30:00 UTC,18.42971454,-66.05698367,San Juan
519,U.S.A.,Americas,North America,Grand Forks,North Dakota,Land based,Grand Forks,6435.0,M,1.7,1.42,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,GFT,Online,Stand-alone,Harn R/O Systems Inc.,100.0,EPC,0.0,,"6,050,000 USD",0.0,2012-06-27 03:32:20 UTC,47.9252568,-97.0328547,Grand Fork
520,U.S.A.,Americas,North America,,Illinois,Land based,Illinois,6432.0,M,1.7,1.41,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),Mining,,Online,,GENERAL ELECTRIC GROUP (GE),0.0,,0.0,,,0.0,2015-09-11 10:22:16 UTC,40.6331249,-89.3985283,Illinois
521,U.S.A.,Americas,North America,Signal Hill,,,Signal Hill WTP,6397.0,M,1.69,1.41,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,Harn R/O Systems Inc.,0.0,EPC,0.0,,,0.0,2017-07-20 13:53:57 UTC,33.8044614,-118.1678456,Signal Hil
522,U.S.A.,Americas,North America,Gulf Mexico,,Offshore,Ewing Bank 873,6359.0,M,1.68,1.4,NF / Sulfate Removal,,,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),Oil & Gas,Marathon Oil Company,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"9,360,000 USD",0.0,2015-03-15 18:33:37 UTC,29.186667,-89.936667,Ewing Bank
523,U.S.A.,Americas,North America,Kansas City,Missouri,Land based,Clay Center PUC,6322.0,M,1.67,1.39,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,,Online,,H2O Innovation,50.0,EPC,0.0,,,0.0,2012-06-27 03:34:56 UTC,39.0997266,-94.5785667,Clay Cente
524,U.S.A.,Americas,North America,"Ave Maria Water Treatment Plant, Ave Maria Blvd., #46, Ave Maria, FL 34142",Florida,Land based,Ave Maria Water Treatment Plant,6320.0,M,1.67,1.39,NF (Nanofiltration),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,"Ave Maria Utility Company, LLLP",Online,Stand-alone,H2O Innovation,100.0,DBO,0.0,,,0.0,2012-06-27 03:33:34 UTC,26.3232522154,-81.4408993721,Ave Maria
525,U.S.A.,Americas,North America,Kansas City,Missouri,Land based,Kansas,6320.0,M,1.67,1.39,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Clay Center Public Utilities Commission,Online,Stand-alone,"Walters Morgan Construction, Inc.",100.0,EPC,0.0,,,0.0,2012-11-15 05:06:52 UTC,39.0997266,-94.5785667,Kansas
526,U.S.A.,Americas,North America,Lewis,Arizona,Land based,Lewis,6250.0,M,1.65,1.37,ED (Electrodialysis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,State,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"6,100,000 USD",0.0,2012-06-27 03:31:55 UTC,38.533333,-83.483056,Lewis
527,U.S.A.,Americas,North America,Homer City,Pennsylvania,Land based,"Holmer City, PA",6200.0,M,1.64,1.36,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Online,Stand-alone,Severn Trent Plc,100.0,EPC,0.0,,,0.0,2015-12-11 17:21:22 UTC,40.5434007,-79.1622566,Holmer Cit
528,U.S.A.,Americas,North America,Colorado,Colorado,Land based,Colorado,6175.0,M,1.63,1.36,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"5,830,000 USD",0.0,2012-06-27 03:32:04 UTC,39.0002698,-105.5008327,Colorado
529,U.S.A.,Americas,North America,San Francisco,California,Land based,"Westside Recycled Water Project, CA",6056.0,M,1.6,1.33,RO (Reverse Osmosis),,,Wastewater,Municipalities as drinking water (TDS 10ppm - <1000ppm),,San Francisco Public Utilities Commission,Construction,,Biwater,0.0,DB,0.0,,,0.0,2018-09-11 14:03:18 UTC,37.7749295,-122.4194155,Westside R
530,U.S.A.,Americas,North America,Seminole County,Florida,Land based,Seminole Brighton WTP,6056.0,M,1.6,1.33,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Seminole Tribe of Florida,Online,,Biwater Plc,100.0,EPC,0.0,,,0.0,2017-11-23 09:49:30 UTC,27.1025511,-81.0734,Seminole B
531,U.S.A.,Americas,North America,Somerset County,Maryland,Land based,"Somerset County, MD",6056.0,M,1.6,1.33,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Maryland International Service,Online,Stand-alone,H2O Innovation,100.0,EPC,0.0,,,0.0,2018-05-25 11:26:32 UTC,38.0862333,-75.8533954,Somerset C
532,U.S.A.,Americas,North America,"Pebble Beach, CA",California,Land based,"Carmel Area Water Authority facility in Pebble Beach, CA.",6056.0,M,1.6,1.33,RO (Reverse Osmosis),,,Wastewater,Irrigation (TDS <1000ppm),,Pebble Beach Water Company,Online,,H2O Innovation,50.0,EPC,0.0,,,0.0,2012-06-27 03:34:24 UTC,36.5846576125,-121.948242188,Carmel Are
533,U.S.A.,Americas,North America,New Jersey,New Jersey,Land based,New Jersey,6005.0,M,1.59,1.32,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"5,680,000 USD",0.0,2012-06-27 03:32:20 UTC,40.166944,-74.499722,New Jersey
534,U.S.A.,Americas,North America,La Gorce,Florida,Land based,"La Gorce, Florida",6000.0,M,1.59,1.32,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,Xylem Inc.,100.0,EPC,0.0,,,0.0,2012-06-27 03:33:26 UTC,25.8359802166,-80.1276254654,"La Gorce,"
535,U.S.A.,Americas,North America,Chocolate Bay,Texas,Land based,Choco Bayou,5995.0,M,1.58,1.32,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),Refining/Chemicals,Oxychem,Presumed Online,Stand-alone,Graver Water Systems,100.0,EPC,0.0,,"4,120,000 USD",0.0,2014-04-03 15:30:02 UTC,28.576667,-96.613333,Choco Bayo
536,U.S.A.,Americas,North America,Lakewood,Colorado,Land based,Lakewood,5988.0,M,1.58,1.32,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-08-13 08:03:59 UTC,39.7047095,-105.0813734,Lakewood
537,U.S.A.,Americas,North America,Dilliner,Pennsylvania,Land based,"Dilliner, PA",5979.0,M,1.58,1.32,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Engro Chemcials Pakistan Ltd.,Online,,Veolia,100.0,EPC,0.0,,,0.0,2012-06-27 03:34:43 UTC,39.7517447,-79.925058,"Dilliner,"
538,U.S.A.,Americas,North America,,West Virginia,,Antero Clearwater Facility,5938.0,M,1.57,1.31,Other / Unknown,,,Wastewater,Industry (TDS <10ppm),Oil & Gas,,Presumed Online,,Veolia,0.0,DBO,0.0,,,0.0,2018-08-01 10:03:37 UTC,39.2367791,-80.6770787,Antero Cle
539,U.S.A.,Americas,North America,"Hodges, Al",Alabama,Land based,"Hodges, AL",5700.0,M,1.51,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,Stand-alone,Severn Trent Plc,100.0,EPC,0.0,,,0.0,2017-12-22 09:31:04 UTC,34.326944,-87.926389,"Hodges, AL"
540,U.S.A.,Americas,North America,Doole,Texas,Land based,Millersview Doole,5680.0,M,1.5,1.25,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,Xylem Inc.,100.0,EPC,0.0,,,0.0,2014-08-12 09:17:14 UTC,31.3957169,-99.5989534,Millersvie
541,U.S.A.,Americas,North America,,Kansas,Land based,Kansas,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,GENERAL ELECTRIC GROUP (GE),0.0,,0.0,,,0.0,2015-09-11 10:22:16 UTC,39.011902,-98.4842465,Kansas
542,U.S.A.,Americas,North America,,Texas,Land based,"Brazoria County BWRO, TX",5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Construction,,Wigen Water Technologies,0.0,DB,0.0,,"1,800,000 USD",0.0,2017-01-18 15:56:50 UTC,29.2131857,-95.4777811,Brazoria C
543,U.S.A.,Americas,North America,Royal Palm Beach,Florida,Land based,Royal Palm Beach,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Village,Presumed Online,Stand-alone,American Engineering Services,100.0,EPC,0.0,,"3,940,000 USD",0.0,2012-06-27 03:32:11 UTC,26.7083984,-80.2306019,Royal Palm
544,U.S.A.,Americas,North America,LaBelle,Florida,,City of Labelle WTP,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,Harn R/O Systems Inc.,0.0,EPC,0.0,,,0.0,2017-07-31 15:58:59 UTC,26.7617322,-81.4384092,City of La
545,U.S.A.,Americas,North America,,,,Frontier Water Systems,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Wastewater,Industry (TDS <10ppm),Metals,,Online,,H2O Innovation,0.0,EPC,0.0,,,0.0,2017-07-28 11:12:08 UTC,37.8271784,-122.2913078,Frontier W
546,U.S.A.,Americas,North America,,,,"Bonita Springs Utilities, Inc.",5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Construction,,H2O Innovation,0.0,EPC,0.0,,,0.0,2018-09-11 14:03:19 UTC,26.339806,-81.7786972,Bonita Spr
547,U.S.A.,Americas,North America,Odessa,Texas,Land based,Odessa,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,,0.0,EPC,0.0,,,0.0,2014-07-09 15:40:55 UTC,31.8456816,-102.3676431,Odessa
548,U.S.A.,Americas,North America,Western Springs,Illinois,Land based,Western Springs,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,Applied Membranes Inc.,100.0,EPC,0.0,,,0.0,2014-09-05 15:01:41 UTC,41.80975,-87.90062,Western Sp
549,U.S.A.,Americas,North America,Sunrise,Florida,Land based,"Springtree WTP, Sunrise",5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,"City of Sunrise, FL",Online,,Biwater Plc,100.0,EPC,0.0,,,0.0,2016-06-27 09:55:03 UTC,26.1671477274,-80.2562770838,Springtree
550,U.S.A.,Americas,North America,Jensen Beach,Florida,Land based,Jensen Beach,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Martin County,Presumed Online,Stand-alone,"Hydropro, Inc.",100.0,EPC,0.0,,"4,930,000 USD",0.0,2012-06-27 03:32:08 UTC,27.2544906,-80.2297697,Jensen Bea
551,U.S.A.,Americas,North America,Currituck County,North Carolina,Land based,Mainland Water treatment plant RO expansion,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,Currituck County,Online,,H2O Innovation,100.0,EPC,0.0,,,0.0,2014-08-27 14:48:06 UTC,35.500556,-80.000278,Mainland W
552,U.S.A.,Americas,North America,Hilton Head,South Carolina,Land based,Hilton Head,5678.0,M,1.5,1.25,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,District,Online,Stand-alone,Harn R/O Systems Inc.,100.0,EPC,0.0,,"4,930,000 USD",0.0,2018-08-20 14:14:54 UTC,32.216316,-80.752608,Hilton Hea
